Date,Mkt-RF,SMB,HML,RMW,CMA,MMOM,PEAD,FIN,QMJ,BAB,MGMT,PERF,MKTRF,SMB*,IA,ROE,MKT,ME,LIQ,IFCR,CON
201311,0.0312,0.0133,0.0024,0.0014,0.0005,0.0041,-0.006262683,0.007884376,0.01492105,0.019378978,0.009957161,-0.01314879,0.0312,0.017488433,0.000114,0.015473,0.024915,0.019291,-0.0243,0.040633144,0.001324348
201312,0.0281,-0.0053,-0.0031,-0.0052,0.0007,0.0007,-0.009074087,0.001565321,-0.014491629,0.002746079,-0.003993397,-0.007755482,0.0281,0.005739724,0.007358,-0.001711,0.026103,-0.004398,-0.0048,0.003585396,0.030193711
201401,-0.0332,0.0057,-0.0209,-0.0399,-0.014,0.017,0.001025277,-0.054412369,-0.036375348,0.02045863,-0.028505979,-0.015802679,-0.0332,-0.00056259,-0.003025,-0.023037,-0.029969,0.003269,0.0304,-0.019670457,-0.000304793
201402,0.0465,0.0015,-0.004,-0.0026,-0.0041,0.0207,0.015084352,-0.007352286,-0.007240476,-0.001790102,-0.002438791,0.006478154,0.0465,0.004113114,-0.006304,-0.014755,0.046127,-0.003083,-0.0084,0.012461101,0.013276013
201403,0.0043,-0.0117,0.0509,0.0216,0.019,-0.0331,-0.015243108,0.057375508,0.01508747,0.015762928,0.032246896,-0.001080618,0.0043,-0.004958916,0.027091,0.017678,0.004441,-0.0016,0.024,-0.00070899,0.045028809
201404,-0.0019,-0.0415,0.0114,0.0348,0.0107,-0.0387,-0.030485349,0.02402967,0.003723315,0.001879043,0.004252223,-0.00038278,-0.0019,-0.037372224,0.007938,0.010966,0.001645,-0.046814,-0.0486,-0.02249513,0.009901021
201405,0.0206,-0.0189,-0.0027,0.001,-0.0108,0.0114,0.006205368,-0.003918966,0.001811579,0.010568843,-0.018046375,0.001625169,0.0206,-0.014065286,-0.009334,-0.006521,0.02021,-0.020349,0.0013,0.009591862,0.00137244
201406,0.0261,0.031,-0.0074,-0.0197,-0.0191,0.007,0.000561511,-0.040581443,-0.018117718,-0.003747843,-0.023029315,-0.02233551,0.0261,0.018037551,-0.026593,-0.02585,0.027921,0.022465,0.0113,-0.009892085,-0.013767339
201407,-0.0204,-0.0425,0.0001,0.0094,0.0047,-0.0024,0.005902308,0.01339575,0.011086902,0.010160422,0.012638142,0.005864125,-0.0204,-0.033938857,0.007103,0.012045,-0.020537,-0.035662,-0.0062,0.026684373,-0.029669979
201408,0.0424,0.0029,-0.0059,-0.0063,-0.007,0.0081,-0.011044607,-0.013875057,-0.002908092,0.017128544,-0.009449883,-0.006436812,0.0424,0.015614087,-0.009269,0.001463,0.040183,0.004492,0.0037,0.029037487,0.023858985
201409,-0.0197,-0.0379,-0.0123,0.0113,-0.0051,0.0051,0.030194314,0.026904915,0.035623524,0.024752359,0.017398964,0.012712093,-0.0197,-0.023342385,-0.003141,0.030167,-0.025133,-0.031197,0.0164,0.008758317,0.003726141
201410,0.0252,0.0378,-0.017,-0.0047,-0.0016,0.0002,0.024820651,0.015135497,0.042436244,0.020076914,0.01000981,0.001388038,0.0252,0.054644645,0.005255,0.017152,0.021173,0.036152,0.0386,0.011723953,-0.013526613
201411,0.0255,-0.0231,-0.03,0.014,0.0018,0.0103,0.018249867,0.02955132,0.028097263,0.02297488,0.02293811,0.055287254,0.0255,-0.014832506,0.003526,0.024946,0.021151,-0.019908,-0.018,0.011359513,0.012477603
201412,-0.0006,0.0288,0.0207,-0.0116,0.0088,0.0108,0.021199863,-0.008366536,0.002432339,0.003823361,0.011437426,-0.000035138,-0.0006,0.019955949,0.004696,-0.006488,-0.003621,0.027704,0.0232,-0.003006293,0.0218994
201501,-0.0311,-0.0087,-0.0348,0.0167,-0.0167,0.0386,-0.00204786,0.014179219,-0.010868806,0.025777966,-0.02267783,0.050615617,-0.0311,-0.027071346,-0.010818,-0.003521,-0.027165,-0.01575,-0.0166,-0.095960681,-0.074524168
201502,0.0613,0.002,-0.0179,-0.0107,-0.0176,-0.0286,-0.022806795,-0.036688291,0.00464022,-0.020637476,-0.01238747,-0.030025672,0.0613,0.024454536,-0.013994,0.000937,0.055969,0.008098,-0.0146,0.07773264,-0.007780421
201503,-0.0112,0.0304,-0.0045,0.001,-0.0051,0.0297,0.022383721,-0.006393997,0.001222341,0.013933861,-0.019165685,0.005963659,-0.0112,0.021447211,-0.002594,0.008287,-0.010431,0.02821,0.0024,0.00172238,0.017146638
201504,0.0059,-0.0303,0.0185,-0.0015,-0.0049,-0.0737,-0.033814606,0.005592228,-0.010968364,-0.020539469,0.008177919,-0.041800189,0.0059,-0.025993228,-0.008027,-0.021977,0.008693,-0.037949,0.0032,0.043068329,-0.001636714
201505,0.0136,0.0076,-0.0137,-0.0172,-0.0075,0.0597,-0.003428449,-0.005118133,0.00258807,0.026841576,-0.004976481,0.010770348,0.0136,0.014128976,-0.006151,0.014444,0.010331,0.017455,0.0328,0.022211944,0.007636822
201506,-0.0153,0.0287,-0.0079,0.005,-0.0147,0.031,0.01972318,-0.003410102,0.023796049,0.019751308,-0.007182971,0.003874023,-0.0153,0.030146863,-0.024381,0.012379,-0.019263,0.02869,0.014,-0.00493346,0.002287686
201507,0.0154,-0.0455,-0.0412,0.0004,-0.0256,0.1029,0.057461153,0.009759974,0.018626141,0.04987395,0.004191722,0.070582256,0.0154,-0.033970086,-0.02736,0.0438,0.012133,-0.040736,0.0091,0.040904841,-0.018852243
201508,-0.0604,0.004,0.0266,0.0076,0.0125,-0.0208,-0.000987817,0.019305397,0.018100297,-0.015396454,0.007253447,0.01326857,-0.0604,-0.006840288,0.01173,0.007449,-0.060022,0.005041,0.0005,-0.074252482,-0.004771066
201509,-0.0308,-0.0278,0.0053,0.0181,-0.0051,0.0531,0.026840425,0.055910242,0.056102139,0.055824522,0.03728377,0.079026008,-0.0308,-0.02284609,0.002812,0.04268,-0.033732,-0.034034,0.0012,-0.054099934,0.015288397
201510,0.0775,-0.0216,-0.0007,0.0082,0.0043,-0.0394,-0.013961249,-0.01132018,0.002382,-0.010205918,0.02401984,-0.006116477,0.0775,-0.022708242,0.006382,-0.023885,0.073988,-0.027842,-0.0634,0.056185776,-0.021964086
201511,0.0056,0.0334,-0.005,-0.0257,-0.011,0.0227,0.011124802,-0.033161618,0.007618853,0.013167361,-0.002080294,-0.009790558,0.0056,0.028850995,-0.005114,-0.017534,0.002422,0.034749,0.036,0.011574167,0.015319549
201512,-0.0217,-0.0299,-0.026,0.0031,0.0013,0.0342,0.000122132,0.013916286,0.013088654,0.025923585,0.017458348,0.047068597,-0.0217,-0.031398387,0.003086,0.029243,-0.022361,-0.020904,-0.0061,-0.02623764,0.018967185
201601,-0.0577,-0.0342,0.0207,0.026,0.0301,0.0143,0.007601473,0.101062034,0.078888329,0.007265374,0.031513692,0.110203236,-0.0577,-0.031991936,0.027916,0.053196,-0.057073,-0.02819,-0.0419,-0.110117856,0.025709047
201602,-0.0007,0.0095,-0.0049,0.0328,0.0205,-0.0409,-0.0366913,0.030082711,0.025284648,-0.006178883,0.014588952,0.023668018,-0.0007,-0.000619121,0.01734,0.020466,0.000477,0.004759,-0.0238,-0.084099069,0.013474536
201603,0.0696,0.011,0.0116,0.0081,-0.0003,-0.0517,-0.012708215,-0.008098517,-0.021894193,-0.024960737,-0.009720493,-0.049963854,0.0696,0.000261446,-0.006858,-0.021586,0.070269,0.010325,-0.0175,0.042036593,-0.007109633
201604,0.0092,0.0116,0.0328,-0.0288,0.0198,-0.0622,-0.028587108,-0.034023655,-0.04892167,-0.026336274,-0.004983625,-0.108024702,0.0092,0.0009708,0.01306,-0.072513,0.011747,0.000979,0.0196,0.063952495,0.033325606
201605,0.0178,-0.0071,-0.0181,-0.0101,-0.0255,0.0191,-0.027105774,-0.020976455,0.005267092,0.02202299,-0.014277605,0.002108038,0.0178,-0.003705109,-0.022448,0.00992,0.014175,-0.004864,-0.0056,0.018777197,0.002042334
201606,-0.0005,0.0049,-0.0147,0.0119,0.0192,0.0421,0.032601684,0.021021914,0.007791443,0.028571907,-0.005873802,0.045603776,-0.0005,-0.013743256,0.006103,0.002367,0.002942,-0.002582,0.0203,-0.080577953,0.027371204
201607,0.0395,0.0264,-0.0111,0.0133,-0.0124,-0.0306,-0.010545492,-0.020481397,-0.000884027,0.023511387,-0.002730178,-0.018868393,0.0395,0.039388579,-0.020219,-0.004487,0.038569,0.024121,-0.0132,0.061349273,0.024116509
201608,0.005,0.0172,0.0334,-0.0133,-0.0039,-0.0313,-0.010772815,-0.007482036,0.00162624,-0.018531163,0.018547385,-0.049411208,0.005,0.025444126,-0.00245,-0.023531,0.002623,0.009469,0.0076,0.077112222,-0.001189915
201609,0.0025,0.0174,-0.0149,-0.0229,-0.0009,-0.0055,0.03922935,-0.030923635,-0.031289832,-0.001610793,-0.009429824,-0.021727865,0.0025,0.013134363,0.002156,-0.030812,0.002797,0.010109,0.0235,-0.032019348,0.02133546
201610,-0.0202,-0.0401,0.0416,0.0119,0.0024,0.0064,-0.013634209,0.042512752,0.027659536,0.011111536,0.032443353,0.020008841,-0.0202,-0.018152942,0.008028,0.029079,-0.021757,-0.034061,-0.0101,0.062623898,0.016656969
201611,0.0486,0.0681,0.0829,-0.001,0.037,-0.0421,0.023165162,0.016925629,0.006325266,-0.015985565,0.048980623,-0.076984654,0.0486,0.060455412,0.029586,-0.007374,0.04028,0.066267,0.0227,0.134509436,0.009870021
201612,0.0182,0.0041,0.0358,0.0099,-0.003,-0.0038,-0.016834861,0.045126797,0.014762209,0.037866614,0.004533827,0.004858598,0.0182,0.01692721,-0.001252,0.016253,0.01854,0.007183,-0.0271,0.058116088,0.118000032
